,count,mean,std,min,1%,5%,25%,50%,75%,95%,99%,max,0_percentage,nan_percentage,auc,ks,psi
feature588,18101.0,38.86444099773521,40.458359497725226,0.0,0.0,0.0,7.3707,25.8725,61.4905,115.6656,166.3559,453.9626,0.10088228964923607,0.22095975898429093,0.6015473474518513,0.15077850644983987,0.22793290717020134
feature589,18101.0,760.5580354676537,1012.5747462290075,0.0,0.0,0.0,47.0,352.0,1104.0,2871.0,4475.0,12587.0,0.09313535614374865,0.22095975898429093,0.5247008907934182,0.07822810921154111,0.2283665027331382
feature590,18101.0,0.03880366278106206,0.1096128042151383,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,1.0,0.5931138368840112,0.22095975898429093,0.454305184088267,0.0,0.1291105640535168
feature591,18101.0,0.27620473454505345,0.34393648104017843,0.0,0.0,0.0,0.0,0.0,0.6,0.9091,1.0,1.0,0.4271573057886809,0.22095975898429093,0.415212839808814,0.0,0.1592848128350448
feature592,18101.0,0.34430029832605846,0.3915429980860198,0.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,1.0,0.3984506132989025,0.22095975898429093,0.4028259511365184,0.0,0.18880146726039937
feature593,18101.0,0.3631890337550405,0.3998116054640368,0.0,0.0,0.0,0.0,0.125,0.7895,1.0,1.0,1.0,0.3855390574564235,0.22095975898429093,0.40870193141182964,0.0,0.18378853052521626
feature594,12816.0,0.35939918851439007,2.2813133367174494,0.0,0.0,0.0,0.01,0.03,0.11,1.05,6.31350000000004,118.0,0.05513234344738541,0.4484183344092963,0.5065253654570914,0.016359972591671962,0.010968154574146233
feature595,12816.0,1629.9760291822633,51731.90400020056,0.02,0.07,0.21,1.97,12.614999999999998,93.8025,1808.9825,15826.63700000002,4894908.0,0.0,0.4484183344092963,0.49623198167313326,0.009655919965589163,0.012137111002524271
feature596,12816.0,5773.9385143570535,18909.267833066468,10.0,12.0,25.0,125.0,548.0,3065.5,27578.25,85502.40000000023,475056.0,0.0,0.4484183344092963,0.4923308404515703,0.010880705099514443,0.0122529552405711
feature597,8155.0,23420.331698344573,146008.25702098766,10.0,15.0,36.700000000000045,217.5,1080.0,6000.0,80889.79999999984,438417.98000000004,5420277.0,0.0,0.6490208736819454,0.5105992486879177,0.03052438337749419,0.0007126815344321881
feature598,10076.0,3.915938864628821,4.2461694922199325,1.0,1.0,1.0,1.0,3.0,5.0,12.0,20.0,125.0,0.0,0.5663438777706047,0.5230828752595904,0.04045667141365,0.018212081073240842
feature599,10076.0,0.09606986899562618,0.45513600255862385,0.0,0.0,0.0,0.01,0.01,0.03,0.44,1.8,15.0,0.08999354422207877,0.5663438777706047,0.5100656669371506,0.019426880052965334,0.01426167326161078
feature600,10076.0,481.2237405716579,7745.955932993929,0.02,0.05,0.13,0.84,4.67,33.912499999999994,610.0525,6444.3,546378.0,0.0,0.5663438777706047,0.5011068333822561,0.014267549502038665,0.010767826800186831
feature601,10076.0,0.07022925764191895,0.17574145526383014,0.0,0.0,0.0,0.0,0.01,0.04,0.43,0.99,1.0,0.206154508284915,0.5663438777706047,0.490696533220575,0.013867100539289003,0.009944210878269135
feature602,15490.0,6067.643834732085,18490.681792668627,10.0,13.0,27.0,156.0,730.5,3836.0,28813.799999999945,83791.96000000008,453877.0,0.0,0.3333333333333333,0.4943484367300176,0.009117137343865656,0.020374007811835536
feature603,18699.0,8888.17685437724,23658.3945925403,10.0,15.0,40.0,306.5,1593.0,7077.5,39901.199999999924,107772.24000000005,629687.0,0.0,0.19522272433828275,0.5043105914548583,0.018758177027189515,0.020291665612408572
feature604,18699.0,0.11952671265842842,0.22301725129260044,0.0,0.0,0.0,0.01,0.03,0.11,0.7,1.0,1.0,0.1836884011190015,0.19522272433828275,0.47867920564155214,0.0023977236702723975,0.016455065574911693
feature605,14660.0,717.7548615279674,18927.496038129862,0.01,0.06,0.19,1.88,10.44,65.6125,996.8834999999916,8389.652199999997,1613116.0,0.0,0.36905530449752527,0.49128496439171565,0.00473162137773973,0.012523209150595571
feature606,17920.0,0.43871930803575016,1.8209537057450087,0.0,0.0,0.01,0.03,0.06,0.15,2.0,7.5,59.0,0.0201850656337422,0.22874973100925328,0.502057532137414,0.013521516377344,0.029724094487890207
feature607,17920.0,1528.0131350446431,24866.83027636217,0.02,0.13,0.52,5.66,32.425,185.04500000000002,2613.534,19970.433700000023,1744925.0,0.0,0.22874973100925328,0.49530465880943886,0.006437292191193031,0.017362412092722036
feature608,22019.0,117849.23893001498,142722.63239297547,10.0,67.0,821.9000000000001,24445.5,70863.0,159489.0,389805.7999999999,673080.4599999997,1921625.0,0.0,0.05233483968151496,0.5495719544933676,0.08179348239341289,0.0262869692097389
feature609,1482.0,304.0080971659919,4775.316256440283,10.0,12.0,18.0,43.0,91.5,190.75,531.9000000000001,1573.870000000004,182816.0,0.0,0.9362169141381537,0.4857212765213744,0.017045917951227466,0.00012228355729824943
feature610,16013.0,4.094548179604072,3.7369713221414,1.0,1.0,1.0,2.0,3.0,5.0,11.0,16.0,90.0,0.0,0.3108241876479449,0.5368295180121885,0.0563842034171258,0.02669522897021088
feature611,16013.0,0.020559545369385042,0.027774009575269196,0.0,0.0,0.0,0.01,0.01,0.03,0.05,0.1,1.0,0.07105659565310954,0.3108241876479449,0.5209974506347941,0.03954625827765368,0.02504504856508062
feature612,16013.0,858.6770124274027,5009.876291586594,10.0,12.0,22.0,91.0,230.0,572.0,2588.999999999998,10353.839999999986,265442.0,0.0,0.3108241876479449,0.5336413079241177,0.0613873414783771,0.025261500616769822
feature613,8522.0,793.8441680356724,3815.0792851842743,10.0,11.0,17.0,53.0,151.0,453.75,2726.499999999998,11753.689999999895,164080.0,0.0,0.633225737034646,0.5248104089130984,0.054426128990859635,0.007702254727835687
feature614,16772.0,6.948008585738135,8.520556585812683,1.0,1.0,1.0,2.0,4.0,9.0,22.0,41.0,223.0,0.0,0.278157951366473,0.5457464207258398,0.060809127034124555,0.03361074206680151
feature615,16772.0,0.029714404960643995,0.04726755432844664,0.0,0.0,0.01,0.01,0.02,0.03,0.07,0.17,1.0,0.025521842048633527,0.278157951366473,0.5496213922762941,0.07120939311129487,0.030823764612761637
feature616,16772.0,4450.123896971142,13284.14246700065,10.0,14.0,32.0,203.0,815.0,3242.5,20166.799999999996,56343.12000000011,475024.0,0.0,0.278157951366473,0.5538077423212989,0.08674197165119157,0.03192966834208795
feature617,6808.0,890.5264394829612,4992.050850563782,10.0,10.0,13.0,38.0,111.0,348.0,3211.499999999989,14937.900000000038,201359.0,0.0,0.7069937594146761,0.5284831489552351,0.05427720959240312,0.0030078842490175875
feature618,13386.0,34927.31241595697,209982.32430419678,10.0,16.0,42.0,306.0,1665.0,10147.75,129794.75,680326.1499999976,10506144.0,0.0,0.42388637830858616,0.5031489994957961,0.022691491630924765,0.022587987932075212
feature619,13386.0,1074.6416345435516,46685.803970077985,0.01,0.06,0.19,1.64,9.92,72.0525,1354.1975,10257.824999999972,5253072.0,0.0,0.42388637830858616,0.4909868483519212,0.015154313494911809,0.014814084458113858
feature620,13386.0,5396.906021216196,17563.083346443615,10.0,12.0,24.0,121.0,535.5,2949.25,25576.75,77722.99999999953,358824.0,0.0,0.42388637830858616,0.49446014803132954,0.012368225104832042,0.015512045057743673
feature621,17788.0,86021.19827973915,524370.5662017335,10.0,24.0,82.0,939.0,5636.5,31897.75,325929.3499999976,1402566.420000009,31478540.0,0.0,0.23443081557994405,0.5054274715386731,0.019700272980060607,0.021804705164873647
feature622,17788.0,2234.2633663143624,62523.14655362918,0.02,0.13,0.5235000000000003,6.27,36.46,225.8075,3393.4969999999844,27335.3491000003,7282668.0,0.0,0.23443081557994405,0.49435634859968197,0.011831137624150334,0.016267879424273813
feature623,17788.0,8069.617832246458,22408.604437374546,10.0,14.0,35.0,254.0,1276.0,6080.0,36916.89999999977,101950.16000000013,629632.0,0.0,0.23443081557994405,0.5017658956958071,0.017940102635981447,0.020759243775100786
feature624,17788.0,3.7870474477175624,3.976397276082395,1.0,1.0,1.0,1.0,3.0,5.0,10.0,18.0,137.0,0.0,0.23443081557994405,0.5131515303085108,0.021105088845684294,0.020946164811040967
feature625,12730.0,14808.302749410841,80893.2962803408,10.0,13.0,32.0,216.0,1038.5,5411.5,55720.29999999988,266856.7399999996,3545420.0,0.0,0.4521196470841403,0.49238218315877225,0.017675907362687093,0.003879300175333473
feature626,12730.0,384.9402678711699,10376.355782632807,0.01,0.05,0.15,1.09,5.64,35.36,524.0004999999989,4067.1883999998954,835716.0,0.0,0.4521196470841403,0.4849015167231504,0.009125808043992434,0.011821258827291936
feature627,12730.0,4188.948311076198,14494.674863200495,10.0,12.0,21.0,104.0,443.0,2333.5,19144.24999999999,61596.78999999943,351617.0,0.0,0.4521196470841403,0.4899295094208429,0.014993573021257922,0.003263704605094211
feature628,16938.0,1207.795141693231,19967.273126337375,0.02,0.1,0.37,3.92,23.020000000000003,137.735,2054.4724999999985,16230.31470000014,1478750.0,0.0,0.2710135571336346,0.49761165031093324,0.01279487887886388,0.01786631310278541
feature629,16938.0,7634.3881804227185,22159.05574185533,10.0,13.0,33.0,220.0,1094.0,5367.75,35071.69999999994,100025.12000000043,627891.0,0.0,0.2710135571336346,0.5007740035561838,0.01595460690917272,0.022707489428070517
feature630,16938.0,0.10128114299208166,0.20696658079588645,0.0,0.0,0.0,0.0,0.02,0.08,0.61,1.0,1.0,0.22117495158166559,0.2710135571336346,0.47707391738793237,0.00027994776756392475,0.019290049947122304
feature631,22019.0,10.1862028248331,10.900829124131995,0.0,0.0,1.0,4.0,7.0,13.0,29.0,51.0,290.0,0.022724338282763074,0.05233483968151496,0.524660772902219,0.041290437941132796,0.006931329386680131
feature632,22019.0,0.17851809800628735,0.32980103564821067,0.0,0.0,0.01,0.03,0.05,0.08,1.0,1.0,1.0,0.025823111684958037,0.05233483968151496,0.48832144044759096,0.012138829438396281,0.053421987058883236
feature633,22019.0,17379.467096598393,35209.848321292164,0.0,0.0,59.0,1090.0,5117.0,18225.5,74703.09999999973,165861.5,876451.0,0.022724338282763074,0.05233483968151496,0.5151036467579331,0.02896284415198158,0.007427631252061857
feature634,22019.0,0.24930151233028153,0.33139546850757634,0.0,0.0,0.0,0.03,0.1,0.3,1.0,1.0,1.0,0.07548956315902733,0.05233483968151496,0.4718199438943434,0.0041689641618964934,0.03870738105934269
feature635,11379.0,7640.175059319799,55533.74135960119,10.0,13.0,27.0,136.0,570.0,3048.0,31272.500000000007,119403.11999999949,3538053.0,0.0,0.5102646868947708,0.49306334600600454,0.004758065677142653,0.016834254254341065
feature636,11379.0,0.05936198259952292,0.16122034392820803,0.0,0.0,0.0,0.0,0.01,0.03,0.35,0.98,1.0,0.2406714009038089,0.5102646868947708,0.47952745757719045,0.0048286642310627,0.015223137531103447
feature637,16532.0,7.294277764335834,7.914251212256839,1.0,1.0,1.0,2.0,5.0,10.0,22.0,36.0,216.0,0.0,0.2884871960404562,0.515935089008905,0.025197605474972185,0.017649607394260327
feature638,16532.0,15837.451367045729,75560.73702443547,10.0,17.0,45.0,340.0,1816.0,8767.75,67826.99999999988,226870.93000000244,4249504.0,0.0,0.2884871960404562,0.5093135788835975,0.021980926540150103,0.016504110070886376
feature639,16532.0,368.9013452697793,6580.905536308719,0.02,0.08,0.26,2.15,11.22,59.152499999999996,646.7904999999995,4686.786800000015,537246.0,0.0,0.2884871960404562,0.49829475511103044,0.012163192851383162,0.017966426203913612
feature640,14007.0,8120.375169558078,32267.166941219137,10.0,14.0,31.0,186.0,882.0,4325.5,36868.29999999988,119374.70000000003,1340171.0,0.0,0.3971594577146546,0.5105002145125244,0.025040530602629785,0.015837632395452182
feature641,14007.0,148.1795673591778,1508.9838238263085,0.01,0.06,0.15,1.03,5.18,27.675,329.4689999999997,2162.395200000005,88725.0,0.0,0.3971594577146546,0.5012969561436433,0.022870645013937513,0.015601819231673914
feature642,14007.0,5062.477261369316,17636.046275388737,10.0,12.0,25.0,132.0,622.0,3025.0,23626.89999999999,72665.74000000002,564388.0,0.0,0.3971594577146546,0.5108686345664604,0.024922791689595047,0.016056230292681828
feature643,13574.0,3.240091351112421,3.2153776414367923,1.0,1.0,1.0,1.0,2.0,4.0,9.0,15.0,60.0,0.0,0.41579513664729933,0.504479493705465,0.014957888945319131,0.013971194062342618
feature644,13574.0,0.013730661558862328,0.02118892869126284,0.0,0.0,0.0,0.01,0.01,0.02,0.03,0.06,1.0,0.10208736819453411,0.41579513664729933,0.4978563328177663,0.006889072287116993,0.01780184192399273
feature645,13574.0,737.1104317076764,3188.244945694761,10.0,11.0,15.0,55.0,162.0,456.0,2506.149999999987,10282.860000000008,115811.0,0.0,0.41579513664729933,0.5222532347984672,0.034223167428474754,0.013450762781960288
feature646,4104.0,0.006725146198830594,0.024798412032137406,0.0,0.0,0.0,0.0,0.0,0.01,0.019999999999999997,0.04,1.0,0.09916074887023886,0.8233699160748871,0.4901218208910517,0.003262434031664801,0.002907829754684805
feature647,4104.0,578.5102339181286,3641.1792122816237,10.0,11.0,15.0,42.0,93.0,255.25,1805.85,9240.989999999967,164080.0,0.0,0.8233699160748871,0.5020025943102866,0.024902332594640253,0.00018716725584257368
feature648,4086.0,621.5279001468429,2313.4451890887412,10.0,11.0,16.0,45.0,112.0,322.75,2405.75,10648.650000000023,46338.0,0.0,0.8241446094254358,0.5276255217404949,0.058751706444475915,0.0021611937323420954
feature649,4823.0,517.4692100352478,2023.2936714774232,10.0,11.0,19.0,54.0,134.0,360.5,1773.8999999999996,7138.739999999953,63228.0,0.0,0.7924252205724123,0.5102989524077107,0.02805036908380376,0.0036430979215460553
feature650,4830.0,1942.595209109725,59782.00220587748,0.01,0.05,0.16,1.23,8.425,85.21000000000001,1845.030000000002,14845.154800000004,3939804.0,0.0,0.7921239509360878,0.4829052854898921,0.01059239917586341,0.04112636651045524
feature651,6870.0,52537.1691411936,362032.8169183218,10.0,15.0,41.0,265.0,1468.0,10363.75,182760.69999999972,922296.8499999978,18375564.0,0.0,0.7043253712072305,0.5040292009912264,0.016821378340365678,0.06307543247565084
feature652,6870.0,6394.000873362445,21287.94996693505,10.0,12.0,25.0,102.25,426.5,2835.25,33142.04999999996,99142.74999999903,472698.0,0.0,0.7043253712072305,0.5035465362891524,0.024121626146942576,0.05939886726148158
feature653,4455.0,12450.11290684624,54312.428917027195,10.0,13.0,30.0,128.0,570.0,3930.5,60051.30000000002,206322.1200000001,1671710.0,0.0,0.8082633957391866,0.517400090984031,0.037490179693461245,0.06416161540671611
feature654,4455.0,381.68086644220114,3645.366698932758,0.01,0.04,0.1,0.57,3.25,30.72,627.9790000000013,8453.220000000001,122731.33,0.0,0.8082633957391866,0.5173664156002123,0.03528534947385742,0.06161340174174175
feature655,12708.0,18.168004406672964,32.24690825556929,1.0,1.0,1.0,3.0,9.0,21.0,67.0,141.0,1729.0,0.0,0.4530664945125888,0.5181141597465302,0.032356483259312285,0.1178261242892776
feature656,12708.0,2637.8701990872028,102952.73480958265,0.01,0.1,0.35,3.43,22.7,176.94,3479.6814999999997,28162.256900000066,11103084.0,0.0,0.4530664945125888,0.4919890106600596,0.00624370452429826,0.08459128990393537
feature657,12708.0,6695.999134403525,21897.422020919945,10.0,13.0,28.0,150.0,691.0,3927.75,32347.549999999996,94080.45000000001,625441.0,0.0,0.4530664945125888,0.49861284519423854,0.02242881546875869,0.08972042477025173
feature658,4372.0,15699.744053064958,92294.54913159246,10.0,14.0,26.0,142.0,622.0,3918.75,54621.24999999998,291239.69,2792263.0,0.0,0.8118355928556058,0.49783070993445633,0.01595659059636001,0.0017296047292316406
feature659,4372.0,582.5752561756648,19586.307170990713,0.01,0.04,0.09,0.62,3.6,30.1,640.304499999999,3756.8456999999908,1253574.0,0.0,0.8118355928556058,0.49519905024227784,0.013275366013118173,0.0030756975613875
feature660,11946.0,32053.6076510966,137665.2719801564,10.0,20.0,53.0,376.0,1912.0,11772.0,142292.75,575244.8999999997,4257012.0,0.0,0.48586184635248547,0.5041612695675975,0.021899663510471457,0.10337183760189189
feature661,11946.0,6596.958396115855,22047.31630647254,10.0,13.0,27.0,139.0,630.0,3715.75,32251.5,94046.74999999994,625401.0,0.0,0.48586184635248547,0.5005861430497373,0.02489393264860834,0.09870919156242909
feature662,11946.0,0.09299933031976852,0.20294191124108918,0.0,0.0,0.0,0.0,0.01,0.07,0.5875,1.0,1.0,0.2080482031418119,0.48586184635248547,0.4845407051650121,0.0,0.09018421036045954
feature663,12947.0,12.016374449679462,19.26850237391902,1.0,1.0,1.0,2.0,6.0,15.0,42.0,78.53999999999905,1108.0,0.0,0.4427802883580805,0.5100612429082314,0.019312841451300966,0.07786449935747769
feature664,12947.0,50423.59573646405,266580.9973801476,10.0,19.0,52.0,426.0,2454.0,15558.0,204603.2999999996,921986.8599999987,12774516.0,0.0,0.4427802883580805,0.49499753145423275,0.010496230838175136,0.04468460556193671
feature665,12947.0,1564.5499382096282,58125.19437707216,0.02,0.07,0.25,2.39,15.8,120.555,2261.5599999999968,18683.59839999995,6387258.0,0.0,0.4427802883580805,0.48639938096880575,0.00500821184642178,0.03299526828683675
feature666,12947.0,6665.799490229397,21826.059813564247,10.0,13.0,28.0,149.0,682.0,3925.0,31682.19999999985,94081.31999999999,625401.0,0.0,0.4427802883580805,0.49143161269413294,0.00837824111363783,0.028202499098236904
feature667,3661.0,0.06095602294455016,0.3659017806636225,0.0,0.0,0.0,0.0,0.01,0.01,0.25,1.0,14.5,0.06464385625134496,0.842435980202281,0.4925280813919297,0.0043462797581541755,0.0007089883736066797
feature668,3661.0,4435.150232177001,15893.727965724805,10.0,12.0,21.0,81.0,299.0,1952.0,22230.0,72506.60000000005,276773.0,0.0,0.842435980202281,0.47855704632204477,0.020707838705973702,0.0006719212622444527
feature669,3661.0,0.06251843758535915,0.1636855074729688,0.0,0.0,0.0,0.0,0.0,0.03,0.38,0.98,1.0,0.08353776630083926,0.842435980202281,0.45401785839305264,0.005196912797161475,0.0006612682188599288
feature670,12258.0,26348.285854136073,112341.19618259146,10.0,16.0,42.0,307.25,1627.5,9582.5,118489.89999999988,481759.6600000023,3353868.0,0.0,0.4724338282763073,0.4962340915370728,0.01280442901564438,0.03668007141928681
feature671,12258.0,668.434675314077,10668.513107111063,0.01,0.06,0.19,1.64,10.24,73.0475,1204.521499999997,9277.07200000001,835716.0,0.0,0.4724338282763073,0.48835427302079765,0.004685963782644777,0.028954753385329927
feature672,12258.0,0.050181106216344355,0.14094003625438337,0.0,0.0,0.0,0.0,0.01,0.01,0.32999999999999996,1.0,1.0,0.15691844200559502,0.4724338282763073,0.4915920308710241,0.001526312292806975,0.033351850925172476
feature673,8959.0,276.1146177028678,5809.446879718679,0.01,0.05,0.12,0.75,4.38,31.695,452.8460000000001,3918.964000000001,417858.0,0.0,0.6144179040241016,0.49284334992169715,0.016605205586917027,0.08188254813987461
feature674,7076.0,0.05728236291689951,0.20750254452486835,0.0,0.0,0.0,0.0,0.01,0.02,0.33,1.0,6.0,0.10066709705186141,0.6954594361953949,0.4810654121315886,0.0,0.07942057520315796
feature675,7075.0,133.66254275618405,1385.5571972029584,0.02,0.04,0.1,0.54,2.76,19.42,292.0569999999994,2126.8540000000003,59694.0,0.0,0.6955024747148698,0.49617253891410007,0.023607352922957417,0.07572459910291068
feature676,7075.0,0.06334982332155344,0.16823032782068487,0.0,0.0,0.0,0.0,0.0,0.03,0.38,0.98,1.0,0.1567462879276953,0.6955024747148698,0.4944525681229043,0.005972573748951493,0.07728401955260314
feature677,1024.0,0.1028808593750006,0.5140883240757088,0.0,0.0,0.0,0.0,0.01,0.03,0.35549999999999726,2.0,10.0,0.01381536475145255,0.9559285560576716,0.4911832524271845,0.05990291262135923,0.028311629417715412
feature678,475.0,343.67301052631547,2356.9775860272857,0.02,0.04,0.09,0.44,2.47,34.545,603.8289999999986,7665.554199999993,29575.0,0.0,0.9795567032494082,0.5562943262411348,0.13211906297012677,0.004048468277822053
feature679,1167.0,39661.838046272496,182811.78297056464,10.0,19.0,41.300000000000004,272.5,1335.0,9720.5,186751.30000000002,674645.1799999921,3666054.0,0.0,0.9497740477727566,0.46028659160696006,0.00950277433604482,0.04649420785022907
feature680,2207.0,34186.53874037154,160945.12915705188,10.0,18.0,43.0,232.0,1250.0,9597.0,146416.39999999973,623248.4000000001,3840628.0,0.0,0.9050139875188293,0.4791352460845121,0.0038507875596805142,0.10876813905470492
feature681,2207.0,7217.020842772995,25955.220850819118,10.0,12.059999999999999,24.30000000000001,96.5,436.0,3037.5,37378.1,99099.68000000065,564322.0,0.0,0.9050139875188293,0.4728198949920425,0.005067451995299954,0.10876813905470492
feature682,2207.0,0.03507023108291818,0.11878571966323133,0.0,0.0,0.0,0.0,0.01,0.01,0.2,0.5,1.0,0.04686894770819884,0.9050139875188293,0.5041817262356283,0.03854654708253388,0.10876813905470492
feature683,1876.0,439.38625266524525,4056.310194463267,0.01,0.05,0.1,0.59,3.87,37.5225,699.515,9215.3625,119388.0,0.0,0.9192597374650312,0.49253434651452555,0.03252672306380744,0.06942482137043242
feature684,948.0,0.11797468354430422,0.7176743733910116,0.0,0.0,0.0,0.01,0.01,0.03,0.3494999999999993,2.0,16.0,0.009683666881859263,0.9591994835377663,0.4749951154702825,0.04338243913875972,0.029519986621493764
feature685,948.0,23964.16983122363,126642.3084191846,10.0,19.0,36.0,203.5,972.0,6545.0,117741.15,405052.89999999956,3316906.0,0.0,0.9591994835377663,0.4443163612207417,0.006134969325153374,0.029519986621493764
feature686,1962.0,0.12274719673802188,0.6736138212040137,0.0,0.0,0.0,0.01,0.01,0.03,0.5,2.28119999999999,17.0,0.02044329675059178,0.9155584247901872,0.5088818032591799,0.04779966641291884,0.08443679889226445
feature687,1962.0,23673.540265035677,111188.16158160298,10.0,18.61,39.05000000000001,204.0,1061.0,7603.5,113503.9999999999,404091.3599999987,3491480.0,0.0,0.9155584247901872,0.4851604750310259,0.01618634030793531,0.08443679889226445
feature688,1962.0,0.08466360856269138,0.19199007174851612,0.0,0.0,0.0,0.0,0.01,0.05,0.5394999999999982,1.0,1.0,0.040068861631159886,0.9155584247901872,0.499135809232013,0.018080948702013794,0.08443679889226445
feature689,1661.0,412.3375677302827,3925.864715973294,0.01,0.05,0.1,0.58,4.01,38.26,769.38,7394.732000000011,119388.0,0.0,0.9285130191521411,0.5088733441291248,0.045034378401338004,0.05368625444835154
feature690,877.0,274.7404903078677,4259.091517798775,0.01,0.03,0.08000000000000002,0.36,2.0,20.0,272.72399999999953,1649.4212000000032,119388.0,0.0,0.9622552184204863,0.44898280558392917,0.013295880149812735,0.020896257175982407
feature691,1847.0,0.059128316188414236,0.25122548671032535,0.0,0.0,0.0,0.0,0.01,0.01,0.33,1.0,5.0,0.03516247041101786,0.9205078545298042,0.5510747478306832,0.07388230630313175,0.24943866105114257
feature692,1847.0,11275.373578776394,41080.65507790246,10.0,12.0,26.0,109.0,474.0,3507.5,60264.999999999985,199170.99999999985,697288.0,0.0,0.9205078545298042,0.5256981456195216,0.06968902788177772,0.24481650590627513
feature693,1847.0,353.71735246345486,2741.9844478001637,0.01,0.03,0.08,0.46,2.62,28.035,640.5649999999993,8046.767399999986,61365.67,0.0,0.9205078545298042,0.5365766638770206,0.07245518213451968,0.2517587315204074
feature694,7424.0,57551.27047413793,319423.6302573815,10.0,21.0,56.0,382.0,1965.5,13859.0,214220.3999999999,1143078.6899999983,10269734.0,0.0,0.6804820314181192,0.5125680857733437,0.04180421308833848,0.48586067833773866
feature695,993.0,7589.124874118832,32996.08280347083,10.0,14.0,22.6,87.0,324.0,2481.0,35901.19999999998,118995.28000000045,716328.0,0.0,0.9572627501613944,0.46603101957793036,0.03140096618357491,0.12631329826316037
feature696,993.0,5747.825780463243,20487.74055599047,10.0,11.92,22.0,77.0,269.0,1979.0,30779.599999999988,97330.68000000011,254884.0,0.0,0.9572627501613944,0.4639630477159082,0.029977116704805518,0.126773910909341
feature697,5608.0,472.2055296005702,6787.541055741089,0.01,0.05,0.14,0.91,5.625,49.025,856.7059999999994,7050.444500000061,358164.0,0.0,0.7586399827845922,0.501362895676411,0.02283321882423961,0.6009505091746715
feature698,2330.0,7403.345493562232,27027.549173863128,10.0,12.0,24.0,101.0,426.0,2494.0,37035.74999999994,112198.17000000013,476196.0,0.0,0.8997202496234129,0.5066348484848485,0.04313636363636364,0.179052173218054
feature699,10777.0,12.376171476292104,26.883594171236847,0.0,0.0,0.0,0.0,1.0,12.0,63.0,135.23999999999978,328.0,0.19703034215622983,0.5361738756186787,0.4866490204057282,0.05477238475724766,0.0663987920206451
feature700,13533.0,9.24643464124732,20.31429287859862,0.0,0.0,0.0,0.0,1.0,9.0,48.0,103.0,239.0,0.2441144824618033,0.41755971594577146,0.435577589231549,0.0005567928730512249,0.08531004311247398
feature701,10027.0,1.1205744489877332,0.3815024696748564,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,0.0,0.5684527652248763,0.486088368728601,0.0007638876149209492,0.032493898380041894
feature702,6063.0,3.420913739073066,8.131870778523997,0.0,0.0,0.0,0.0,0.0,3.0,18.0,43.0,89.0,0.1328599096191091,0.7390574564234991,0.4504694598556783,0.0008935925528773681,0.05427198903398969
feature703,15511.0,0.2202952743214493,0.4144590943849128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5205078545298042,0.3324295244243598,0.5186658494840067,0.0373316989680135,0.09336813373294538
feature704,15511.0,1.3886274256978919,0.7359846222206843,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,8.0,0.0,0.3324295244243598,0.4627161173429798,0.00037003347598977285,0.10294556934312335
feature705,9059.0,3.349045148471134,10.564902709879535,0.0,0.0,0.0,0.0,0.0,1.0,20.0,55.0,139.0,0.2902517753389283,0.6101140520766085,0.46385721663609,0.0,0.039193158414292564
feature706,11344.0,6.472849083215797,14.129973236295248,0.0,0.0,0.0,0.0,1.0,6.0,33.0,73.0,174.0,0.2266408435549817,0.5117710350763933,0.43522838667290187,0.0007738953978820403,0.05253477644128131
feature707,9519.0,6.555835697026999,14.169167037233382,0.0,0.0,0.0,0.0,0.0,7.0,33.0,72.81999999999971,156.0,0.20516462233699162,0.5903163331181407,0.4402556159604465,0.00023537547763239795,0.0375649259214327
feature708,17199.0,0.5628234199662772,0.4960519377917502,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3236066279319991,0.25978050355067783,0.5404259743787826,0.08085194875756507,0.0660694658923661
feature709,19518.0,3.283276975099908,2.4423334442289746,1.0,1.0,1.0,1.0,3.0,4.0,8.0,12.0,28.0,0.0,0.15997417688831503,0.4712267411286022,0.0,0.09746825844645714
feature710,15102.0,14.098728645212555,31.52014206887095,0.0,0.0,0.0,0.0,0.0,13.0,76.0,157.0,414.0,0.32554336130837097,0.3500322788896062,0.5101223050176684,0.06039271664415047,0.07452650237577195
feature711,17199.0,15.253793825222397,32.970181432658265,0.0,0.0,0.0,0.0,1.0,15.0,79.0,164.0,420.0,0.3236066279319991,0.25978050355067783,0.5275966096898108,0.08085194875756507,0.07739823958763349
feature712,17529.0,0.6280449540761025,0.483340270657919,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.280611146976544,0.24557779212395095,0.4499023822235928,0.0,0.1142941784037425
feature713,17529.0,0.022705231330937305,0.14896633766956563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7372928771250269,0.24557779212395095,0.5010336409475236,0.002067281895047214,0.11606841431428319
feature714,17529.0,0.3437161275600434,0.4749612833106792,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.49511512803959545,0.24557779212395095,0.5307797099421168,0.06155941988423358,0.11394260664399486
